Column,brand_name,name,new_name,id,sum
418,ãgua do luso,ÃGua Do Luso,ãgua do luso,,10
419,ãgua mineral bio pure,Bio Pure,bio pure,,2
420,ãguas sapucaã­,Serra Azul Ltda.,serra azul ltda.,,1
421,åœä»å ‚/tongrentang,Tongrentang,tongrentang,Q842099,1
422,åœæ±‡/shuanghui,Shuanghui,shuanghui,Q4049425,26
423,åšå®‡/bo yu,Bo Yu,bo yu,,1
424,åžå¨å…«å®åš/hua wei,Hua Wei,hua wei,,1
425,åžå‘æ‰“ç«æœº/hua fa,Hua Fa,hua fa,,1
426,åžæ¶¦ï¼ˆå°å¼€ï¼‰æ°´æ³¥/huarun shuini,Huarun Shuini,huarun shuini,,1
427,åžæž—/hualin,Hualin,hualin,,1
428,ä¼—åˆé£ÿå“/zhonghe food,Zhonghe Food,zhonghe food,,1
429,ä¼˜ä¹å¤š/dongjunjituan,Dongjunjituan,dongjunjituan,,6
430,ä¼˜ç‰§/youmu,Youmu,youmu,,1
431,ä¼˜é…¸ä¹³/mengniu,Mengniu Dairy,mengniu dairy,Q985475,3
432,å¼€å¿ƒçœ«/happy cat,Happy Cat,happy cat,,1
433,ä¼å­é†‰/wuzizui,Wuzizui,wuzizui,,1
434,ä¼šåˆ©/yili,Yili Group,yili group,Q1231406,59
435,ä¼šåˆ©çº¯ç‰›å¥¶/yili,Yili Group,yili group,Q1231406,1
436,ä½°åˆ©æ—º/bailiwamg,Bailiwamg,bailiwamg,,1
437,ä½³å®/jia bao,Jia Bao,jia bao,,2
438,ä½³è”ä½³/jialianjia,Jialianjia,jialianjia,,1
439,å¾®å‡‰/wei liang,Wei Liang,wei liang,,1
440,å¾®åš›å¤š/weiliduo,Weiliduo,weiliduo,,1
441,å¾·èš™/dove,Dove,dove,,1
442,å¾ç¦è®°/hsufuchifoods,Hsufuchifoods,hsufuchifoods,,4
443,a1,A1,a1,,0
444,a1,Amway,amway,,1
445,ä¹¡å·´ä½¬/xiangbalao,Xiangbalao,xiangbalao,,11
446,å¹¿è¥¿åƒç¦è¯ä¸š/qian fu,Qian Fu,qian fu,,1
447,å¹¿è¥¿åœ£ç‰¹è¯ä¸š/shengte,Shengte,shengte,,1
448,ä¹…é…é…/jiu pei pei,Jiu Pei Pei,jiu pei pei,,1
449,ä¹å§/leba,Leba,leba,,1
450,ä¹æ±ÿåœè’¸/jiujiangjiu,Jiujiangjiu,jiujiangjiu,,1
451,ä¹äº‹/lay's,PepsiCo,pepsico,Q334800,1
452,ä¹è™ž/dali foods,Fujian Dali Group,fujian dali group,Q15848248,1
453,å¹²æžœä¸“å®¶/ganguozhuanjia,Ganguozhuanjia,ganguozhuanjia,,1
454,a2 green tea,A2 Green Tea,a2 green tea,,1
455,a2b,Adyar Anand Bhavan Sweets and Snacks,adyar anand bhavan sweets and snacks,,1
456,a3 fresh o2,CV Karunia Jaya,cv karunia jaya,,1
457,aå¡iä,Aå¡Iä,aå¡iä,,1
458,aachi,Aachi,aachi,,3
459,aachi,Aachi Group,aachi group,,95
460,aah,Kaldu Sari Nabati,kaldu sari nabati,Q19727082,2
461,aai mata,aai mata farsan and wafers,aai mata farsan and wafers,,1
462,aaiga masale,Aaiga Masale & Food product,aaiga masale & food product,,1
463,aamras  paper boat,Hector Beverages,hector beverages,,3
464,aarey,Sheetal Arch,sheetal arch,,1
465,aashirvaad,ITC,itc,,2
466,aashirvaad atta,ITC,itc,,138
467,aashirvaad salt,ITC,itc,,1
468,aavin,Tamil Nadu Co-operative Milk Producers' Federation Ltd,tamil nadu co-operative milk producers' federation ltd,,19
469,ab,AB,ab,,1
470,ab,AB,ab,Q11683986,1
471,ab (harpin food ingre corp.ltd.),ab (harpin food ingre corp.ltd.),ab (harpin food ingre corp.ltd.),,1
472,abant,Abant,abant,,9
473,abant su,abant su,abant su,,3
474,abant su,Abant Su,abant su,,3
475,abbott,Abbott Laboratories,abbott laboratories,Q306764,8
476,abbott grow gold,abbott grow gold,abbott grow gold,,2
477,abbott nutrition,Abbott Laboratories,abbott laboratories,Q306764,1
478,abc,Abc,abc,,38
479,abc,Belje D.D.,belje d.d.,,1
480,abc,PT Heinz ABC,pt heinz abc,,3
481,abc,Santos Jaya Abadi,santos jaya abadi,Q12512104,72
482,abc,"Thai Asia Biscuit Co., Ltd.","thai asia biscuit co., ltd.",,11
483,abc alkaline,Intercallin,intercallin,,1
484,abc baterai  baterai hp lem uhu baterai energizer,abc baterai  baterai hp lem uhu baterai energizer,abc baterai  baterai hp lem uhu baterai energizer,,5
485,abc batteries,Abc Batteries,abc batteries,,0
486,abc coffe,Abc Coffe,abc coffe,,0
487,abc coffe,Santos Jaya Abadi,santos jaya abadi,Q12512104,1
488,abc jus,ABC,abc,,1
489,abc kecap,Abc Kecap,abc kecap,,2
490,abc kecap manis,Abc Kecap Manis,abc kecap manis,,0
491,abc kecup tomat,Abc,abc,,1
492,abc kopi,ABC,abc,,3
493,abc kopi,Abc Kopi,abc kopi,,0
494,abc kopi,Santos Jaya Abadi,santos jaya abadi,Q12512104,18
495,abc kopi susu,Abc,abc,,1
496,abc kopi susu,Abc Kopi Susu,abc kopi susu,,0
497,abc kopi susu,Berkshire Hathaway,berkshire hathaway,Q217583,2
498,abc kopi susu,Fastrata Buana,fastrata buana,,8
499,abc kopi susu,Santos Jaya Abadi,santos jaya abadi,Q12512104,6
500,abc mocca,Santos Jaya Abadi,santos jaya abadi,Q12512104,46
501,abc plus,ABC,abc,,8
502,abc plus,Abc Plus,abc plus,,0
503,abc plus,Santos Jaya Abadi Sidoarjo,santos jaya abadi sidoarjo,,2
504,abc sambal,ABC,abc,,12
505,abc sambal terasi,Ikafood Putramas Bandung,ikafood putramas bandung,,1
506,abc squas,Abc Squas,abc squas,,0
507,abc squash,ABC,abc,,1
508,abena,Abena A/S,abena a/s,,1
509,abhijaya,Abhijaya,abhijaya,,1
510,abinbev,Anheuser-Busch InBev,anheuser-busch inbev,Q128738,17
511,abk,ABK Confectionary Company,abk confectionary company,,1
512,aboniki balm,Aboniki Balm,aboniki balm,,1
513,abraj,abraj,abraj,,9
514,absolut vodka,Pernod Ricard,pernod ricard,Q837049,3
515,absolute,Absolute Manufacturing,absolute manufacturing,,71
516,absolute,Asia Brewery Inc.,asia brewery inc.,,9
517,absolute,Unspecified,unspecified,,2
518,absolute asia,Absolute Asia,absolute asia,,11
519,absolute drinking water,Unspecified,unspecified,,1
520,absopure,absopure,absopure,,1
521,absopure,Arthur and Belle Porteus,arthur and belle porteus,,1
522,abtal,Valencia,valencia,,5
523,abyar,abyar,abyar,,1
524,ac delco battery,Ac Delco Battery,ac delco battery,,0
525,ac food,Ac Food,acefood,,1
526,acadia,Acadia,acadia,,10
527,acadia,Waud Capital Partners,waud capital partners,,1
528,acadia water,Ahold Delhaize,ahold delhaize,Q20539261,5
529,açai concept,Açaí Concept,açaí concept,Q110138105,1
530,açaí tok,açaí tok,açaí tok,,1
531,acapulcoco,acapulcoco,acapulcoco,,1
532,acdelco,ACDelco,acdelco,Q288170,2
533,ace,Procter & Gamble,procter & gamble,Q212405,19
534,ace bandage,Procter & Gamble,procter & gamble,Q212405,1
535,ace brands,ace brands,ace brands,,1
536,ace candeggina,Fater,fater,Q48803503,4
537,ace candeggina p&g,ace candeggina p&g,ace candeggina p&g,,2
538,ace cook,Ace Cook,ace cook,,2
539,ace crackers,Republic Biscuit Corporation,republic biscuit corporation,Q7314390,2
540,ace hardware,Ace Hardware Corporation,ace hardware corporation,,1
541,acecook,Acecook,ace cook,Q11291550,29
542,aces tobacco,Aces Tobacco,aces tobacco,,0
543,acetaminophen,Mcniel consumer healthcare,mcniel consumer healthcare,,1
544,achote,Paige six (6),paige six (6),,1
545,acivag,Acivag,acivag,,1
546,ack,ACK Group,ack group,,2
547,ack sauce,Lasallefood Indonesia,lasallefood indonesia,,2
548,acme juice,ACME Agrovet and Beverages Ltd,acme agrovet and beverages ltd,,119
549,acme tea,Acme,acme,,182
550,acme water,ACME Agrovet and Beverages Ltd,acme agrovet and beverages ltd,,245
551,acqua amata,Acqua Amata - Casamassima,acqua amata - casamassima,,1
552,acqua blues,EuroSpin,eurospin,Q1374674,6
553,acqua bonna,Acqua Bonna,acqua bonna,,6
554,acqua brioblu,Cogedi Spa,cogedi spa,,2
555,acqua castellina,Castellina Spa,castellina spa,,2
556,acqua conad,Conad,conad,Q639075,6
557,acqua cristialia,Terme Di Courmayeur S.P.A.,terme di courmayeur s.p.a.,,1
558,acqua fabia,Acqua Minerale,acqua minerale,,1
559,acqua fabia,San Gemini Spa,san gemini spa,,9
560,acqua ferrarelle,Danone,danone,Q329426,11
561,acqua fiordacqua,acqua fiordacqua,acqua fiordacqua,,1
562,acqua fresh tootpaste,acqua fresh tootpaste,acqua fresh tootpaste,,28
563,acqua gaudianello,Monticchio Gaudianello S.P.A. (Gruppo Norda),monticchio gaudianello s.p.a. (gruppo norda),,10
564,acqua gia,Togni Spa,togni spa,,8
565,acqua ginevra,acqua ginevra,acqua ginevra,,3
566,acqua goccia blu,Togni Spa,togni spa,,1
567,acqua leggera,Monticchio Gaudianello S.P.A. (Gruppo Norda),monticchio gaudianello s.p.a. (gruppo norda),,22
568,acqua lete,Acqua Lete,acqua lete,Q3604622,0
569,acqua lete,Lete Spa,lete spa,,1
570,acqua levissima,Nestlé,nestlé,Q160746,7
571,acqua lilia,The Coca-Cola Company,the coca-cola company,Q3295867,2
572,acqua monticchio,Monticchio Gaudianello S.P.A. (Gruppo Norda),monticchio gaudianello s.p.a. (gruppo norda),,1
573,acqua norda,acqua norda,acqua norda,,1
574,acqua panna,Nestlé,nestlé,Q160746,1
575,acqua rocchetta,Cogedi Spa,cogedi spa,,1
576,acqua san benedetto,San Benedetto,san benedetto,,29
577,acqua sant'anna,Acqua Sant'Anna,acqua sant'anna,Q3604620,1
578,acqua santo stefano,acqua santo stefano,acqua santo stefano,,1
579,acqua sepinia,Acqua Sepinia,acqua sepinia,,2
580,acqua sorgesana,Lete Spa,lete spa,,2
581,acqua sveva,Acqua Sveva,acqua sveva,,5
582,acqua toka,Acqua Toka,acqua toka,,1
583,acqua vera,Nestlé,nestlé,Q160746,5
584,acs manufactoring corp.,Acs Manufacturing Corporation,acs manufacturing corporation,,11
585,act ii,"Conagra Brands, Inc.","conagra brands, inc.",Q1123399,12
586,actifiber natural sugar control,Essens Wellness Technologies Private Limited,essens wellness technologies private limited,,1
587,actimel,Danone,danone,Q329426,37
588,actimel drink,actimel drink,actimel drink,,1
589,action,Action Synergy,action synergy,,1
590,action-p fertilizer,Î’Î¹Î¿ÏÏ…Î»,î’î¹î¿ïï…î»,,1
591,action bitter,Intercontinental Distillers Limited,intercontinental distillers limited,,295
592,action bitters,Intercontinental Distillers Limited,intercontinental distillers limited,,647
593,actipro,Madhuri Oils,madhuri oils,,1
594,activ,Wiesgart,wiesgart,,3
595,activ o2,B.J. Aqua Pvt. Ltd,b.j. aqua pvt. ltd,,2
596,activas,activas,activas,,1
597,active,None ltd,none ltd,,956
598,active,P-E-T Active Products Cc,p-e-t active products cc,,590
599,active,Simple Life Trading,simple life trading,,16
600,active fitness,Active Fitness,active fitness,,1
601,active flyer (frisbee),active flyer (frisbee),active flyer (frisbee),,1
602,active o2,Adelholzener,adelholzener,,3
603,active wash,Grangers,grangers,,1
604,active wheel 2 in 1,Unilever,unilever,Q157062,1
605,activia,Danone,danone,Q329426,22
606,actus,Actus,actus,Q11282973,1
607,actyvia,Danon Dnipro,danon dnipro,,1
608,adabi,Adabi Consumer Industries,adabi consumer industries,,1
609,adam sari,adam sari,adam sari,,3
610,adams,Adams,adams,,1
611,adazu,Adazu,adazu,,8
612,ādažu čipsi,ādažu čipsi,ādažu čipsi,,1
613,ādažu čipsi,Orkla,orkla,,1
614,ādažu čipsi,Orkla Confectionery & Snacks Latvija,orkla confectionery & snacks latvija,,2
615,adega homer,adega homer,adega homer,,1
616,adelholzener,Adelholzener Alpenquellen GmbH,adelholzener alpenquellen gmbh,,3
617,adem sari,Adem Sari,adam sari,,1
618,adem sari,Enesis,enesis,,3
619,adem sari,Enesis Group,enesis group,,1
620,adem sari,Sari Enesis Indah,sari enesis indah,,5
621,aden,"Aden Beverage Co, Yemen","aden beverage co, yemen",,1
622,ades,PT Coca Cola Indonesia,pt coca cola indonesia,,38
623,ades,The Coca-Cola Company,the coca-cola company,Q3295867,10
624,adidas,Adidas AG,adidas ag,Q3895,17
625,aditya cement,Aditya Birla Group,aditya birla group,Q357600,1
626,adityaa milk,Unilever,unilever,Q157062,1
627,adm gold,Vinamilk,vinamilk,Q1519175,2
628,adn (mineral water),Adn (Mineral Water),adn (mineral water),,9
629,adonis,Adonis Water Cyprus,adonis water cyprus,,5
630,adonko bitters,Adonko Bitters,adonko bitters,,11
631,adorable,adorable,adorable,,1
632,adrelalina,emsula,emsula,,5
633,adrenaline power,PepsiCo,pepsico,Q334800,2
634,adrenaline rush,PepsiCo,pepsico,Q334800,1
635,adria,Adria,adria,,1
636,adria,Adria Airways,adria airways,Q223191,2
637,adv farma,Adv Farma,adv farma,,3
638,advil,Pfizer,pfizer,Q206921,4
639,adw lebensmittel gmbh,Adw Lebensmittel Gmbh,adw lebensmittel gmbh,,1
640,adya organics,Adya Enterprises,adya enterprises,,4
641,æ–°ä¸šæµ·è‹æ‰“é¥¼/san niu,San Niu,san niu,,1
642,æ–°åžé“¶/xinhuayin,Xinhuayin,xinhuayin,,1
643,æ–°æž—å±±/linshan shiye,Linshan Shiye,linshan shiye,,1
644,æ–°é•¿ç”ÿå›­/chang sheng yuan,Chang Sheng Yuan,chang sheng yuan,,1
645,æ–‡åžç³–æžœçº¸/wen hua,Wen Hua,wen hua,,1
646,æ–¹ç•¥ï¼ˆèž²èšæ¶ˆç‚žç‰‡ï¼‰/fanglue group,Fanglue Group,fanglue group,,1
647,æ— ç©·/wuqiongshipin,Wuqiongshipin,wuqiongshipin,,1
648,æ—©é¾™/zaolong,Zaolong,zaolong,,7
649,æ—ºä»”/want want,Want Want China,want want china,Q7968118,8
650,æ—ºæ—º/want want,Want Want China,want want china,Q7968118,24
651,æ—ºæ—ºåœ…è£…è¢‹/want want,Want Want China,want want china,Q7968118,1
652,æ ¼ç“¦æ–¯/qiulin gewasi,Qiulin Gewasi,qiulin gewasi,,1
653,æˆ‘è‡³å»/wo zhi le,Wo Zhi Le,wo zhi le,,1
654,æ¯æ—¥ç”ÿæœº/jd,Jd,jd,,1
655,æ´½æ´½/qiaqiafood,Qiaqiafood,qiaqiafood,,3
656,æ´ªç¦å—/hongfunan,Hongfunan,hongfunan,,1
657,æ¸¯å»º/gang jian,Gang Jian,gang jian,,1
658,æ¸”ç±³ä¹‹æ¹˜/ymzxsp,Ymzxsp,ymzxsp,,1
659,æ¸…ç¾žè±†æµ†/qingmei food,Qingmei Food,qingmei food,,1
660,æ¸…çœÿ/qingzhen,Qingzhen,qingzhen,,4
661,æ¸…é£ž/kyfen,Kyfen,kyfen,,9
662,æ˜¥å…‰/chunguangfoodstuff,Chunguangfoodstuff,chunguangfoodstuff,,2
663,æ˜¥ä¹‹å“¥/chunzhige,Chunzhige,chunzhige,,1
664,æ˜ÿå·´å…‹/starbucks,Starbucks,starbucks,Q37158,8
665,æ˜žå¤ªç‹¼/ming tai lang,Ming Tai Lang,ming tai lang,,5
666,æ˜žå¤ªéƒž/ming tai lang,Ming Tai Lang,ming tai lang,,3
667,æ˜žæ²»/meiji,Meiji,meiji,Q11512281,1
668,æ‹‰èš³/lovefun,Lovefun,love fun,,1
669,æ›¼ç§€é›·æ•¦/mentholatum,"Rohto Pharmaceutical Co., Ltd.","rohto pharmaceutical co., ltd.",Q7359845,3
670,æ¢¦ç¼˜/mengyuan,Mengyuan,mengyuan,,1
671,æ¢¦é†’æ‰“ç«æœº/meng xing,Meng Xing,meng xing,,1
672,æ¢¦é¾™/magnum,Magnum,magnum,,1
673,æ­£å®˜åº„/korean red ginseng,Korean Red Ginseng,korean red ginseng,,1
674,æ­£åº·/ck-food,Ck-Food,ck-food,,1
675,æ¤°æ ‘/coconut palm,Coconut Palm,coconut palm,,3
676,æ¤°æ ‘æ¤°å¥¶/coconut palm,Coconut Palm,coconut palm,,1
677,æ€¡å®/c'est bon,China Resources,china resources,Q1073501,71
678,æ€¡å®ç“¶ç›–/c'est bon,China Resources,china resources,Q1073501,3
679,æ±¤è‡£å€å¥/by-health,By-Health,by-health,,1
680,æ±¤è¾¾äºº/uni-presidenti,Uni-President Enterprises Corporation,uni-president enterprises corporation,Q7884615,1
681,æ±°æ¸/p&g,Procter & Gamble,procter & gamble,Q212405,1
682,æ±‡æº/huiyuan,Huiyuan,huiyuan,,2
683,æ±ÿå°ç™½/jiang xiao bai,Jiang Xiao Bai,jiang xiao bai,,1
684,æ°¨å’–é»„æ•èƒ¶å›š/anka huangmin capsule,Anka Huangmin Capsule,anka huangmin capsule,,1
685,æ°¸å’œè±†æµ†/yon ho,Yon Ho,yon ho,,1
686,æ°¸ç¦/yong fu,Yong Fu,yong fu,,1
687,æµ·å¤©/haitian-food,Haitian-Food,haitian-food,,2
688,æµ·å¤©é…±æ²¹/haitian-food,Haitian-Food,haitian-food,,1
689,æµ·å—è‘«èš¦å¨ƒ/huluwayaoye,Huluwayaoye,huluwayaoye,,1
690,æµ·æ˜žæ¸”å…·/fishing gear,Fishing Gear,fishing gear,,1
691,æµ·äº§è¡—/haichanjie,Haichanjie,haichanjie,,1
692,æ¶¦ç”°/runtian,Runtian,run tian,,1
693,æ¶ªé™μ/haoyang food,Haoyang Food,haoyang food,,1
694,æ·˜æ·˜é‡‘æ‰“ç«æœº/tao tao jin,Tao Tao Jin,tao tao jin,,1
695,æ·‡è²/qi fei,Qi Fei,qi fei,,1
696,æ‡¿å¾·/yide,Yide,yide,,1
697,æ‰‘å…‹ç‰œç›’/poker box,Poker Box,poker box,,1
698,æ‰“ç«æœº/lighter,Lighter,lighter,,1
699,æ¨æ¾œ/yanglan,Yanglan,yanglan,,1
700,æ’å¤§/evergrande spring,Evergrande Spring,evergrande spring,,6
701,æ’å¤§å†°æ³‰/evergrande spring,Evergrande Spring,evergrande spring,,3
702,æ’ç››/hengsheng,Hengsheng,hengsheng,,1
703,æ¥ä¼šä»½/laiyifen,Laiyifen,laiyifen,,2
704,æå­å¥¶/tizinai,Tizinai,tizinai,,1
705,æžå®/li-ning,Li-Ning,li-ning,,1
706,æžå­å›­/liziyuan,Liziyuan,liziyuan,,2
707,æ¼³ä¼ÿ/zhangwei,Zhangwei,zhangwei,,1
708,æ¾³ç‰›/auscow milk,Auscow Milk,auscow milk,,2
709,æ¾³é—¨ä¸€èžž/e-shine,E-Shine,e-shine,,1
710,æ¹˜æ½­æ§ÿæ¦”/xiangtan,Xiangtan,xiangtan,,1
711,æ²™å®£/vs,Vs,vs,,1
712,æ²™æ´²ä¼˜é»„/chinese-ricewine,Chinese-Ricewine,chinese-ricewine,,1
713,æ³¡å§/pao ba,Pao Ba,pao ba,,3
714,æ³¸å·ž/lu zhou,Lu Zhou,lu zhou,,1
715,æ³¢å°”åš /boerjia,Boerjia,boerjia,,1
716,æ³°å±±/taishan,Taishan,taishan,,2
717,æ³°å±±/taishan cigarette,Taishan Cigarette,taishan cigarette,,1
718,æ³°å±±ä»™è‰èœœ/taisunfoods,Taisunfoods,taisunfoods,,1
719,æ³‰ä¹‹ä¹¡/quanzhixiang,Quanzhixiang,quanzhixiang,,1
720,æ³‰é˜³æ³‰/quanyangquan,Quanyangquan,quanyangquan,,1
721,æƒ å°”åº·/hek,Hek,hek,,18
722,æœ‰å‹æ³¡æ¤’å‡¤çˆª/youyo,Youyo,youyo,,1
723,æºœæºœæ¢…/liuliu orchard,Liuliu Orchard,liuliu orchard,,1
724,æºœæºœæžœå›­/liu liu,Liu Liu,liu liu,,3
725,aerial,Aerial,aerial,,9
726,aero,Nestlé,nestlé,Q160746,2
727,aerobie,Aerobie,aerobie,,1
728,aeroguard,aeroguard,aeroguard,,1
729,aerozol,Adidas AG,adidas ag,Q3895,2
730,æš–èº«è´´/nuanshentie,Nuanshentie,nuanshentie,,1
731,æ™¯ç”°/ganten,Ganten,ganten,Q85762682,22
732,æ™¯é¾™/jing long,Jing Long,jing long,,1
733,æ™¶åž/jing hua,Jing Hua,jing hua,,1
734,æÿ æª¬èœœæ°´/c'est bon,China Resources,china resources,Q1073501,1
735,æž¸æžæ§ÿæ¦”/wuzizui,Wuzizui,wuzizui,,4
736,af deutchland,Af Deutchland,af deutchland,,2
737,ãƒå“lker,Ãƒå“Lker,ãƒå“lker,,0
738,ãƒâ§obanpã„â±nar,Ãƒâ§Obanpã„Â±Nar,ãƒâ§obanpã„â±nar,,0
739,ãƒâ¼lker ãƒâ§okokrem,Ãƒâ¼Lker Ãƒâ§Okokrem,ãƒâ¼lker ãƒâ§okokrem,,0
740,afanasy,Afanasy Holding Company,afanasy holding company,,1
741,afc,AFC,afc,Q11291513,3
742,afc sushi,AFC Sushi,afc sushi,,11
743,afer,Afer,afer,,1
744,afia,Afia,afia,,0
745,afia,Kevian Kenya,kevian kenya,,169
746,afia,kevian limited,kevian limited,,134
747,afiya,Watercom,watercom,Q67808808,19
748,afiya,Watercom limited,watercom limited,,8
749,afiya,Watercom Limited,watercom limited,,6
750,africa beach bar,Africa Beach Bar,africa beach bar,,1
751,africa futi,Africa Futi,africa futi,,0
752,africa ice,Africa Ice,africa ice,,1
753,africafe,Africafe,africafe,,0
754,africafe,Africatee and Cofees,africatee and cofees,,2
755,african fruit,African Fruit,african fruit,,0
756,african fruit,Azam Bakhresa Group,azam bakhresa group,,46
757,african fruit,Bakhresa Group,bakhresa group,Q27961785,19
758,african fruiti,african fruiti,african fruit,,17
759,african fruits,Bakhresa Group,bakhresa group,Q27961785,57
760,african fruti,African Fruti,african fruit,,7
761,african fruti,Bakhresa food products,bakhresa food products,,2
762,african fruti,Bakhresa Group,bakhresa group,Q27961785,4
763,african frutti,Bakhresa Group,bakhresa group,Q27961785,5
764,afriquia,Afriquia,afriquia,,1
765,afriquia gaz,Afriquia,afriquia,,15
766,afro- lait,afro- lait,afro- lait,,2
767,afroditi,AFRODITI,afroditi,,2
768,after eight,Nestlé,nestlé,Q160746,3
769,afya,Afya,afya,,15
770,afya,Metl,metl,,25
771,afya,Water Com Limited,watercom limited,,6
772,afya,Water com Ltd,watercom ltd,,4
773,afya,Watercom,watercom,Q67808808,4933
774,afya,Watercom (T) Ltd,watercom (t) ltd,,64
775,afya,Watercom limited,watercom limited,,38
